series_id,series_name,season,episode,wh,words_count
40,Arrested Development,3,2,11256.0,3752
40,Arrested Development,3,3,10725.71,3754
40,Arrested Development,3,4,10997.14,3849
40,Arrested Development,3,5,10420.0,3647
40,Arrested Development,3,6,10225.71,3579
40,Arrested Development,3,7,11540.0,4039
40,Arrested Development,3,8,11177.14,3912
40,Arrested Development,3,9,11885.71,4160
40,Arrested Development,3,10,11748.57,4112
40,Arrested Development,3,11,12426.0,4142
40,Arrested Development,3,12,11445.71,4006
40,Arrested Development,3,13,11571.43,4050
40,Arrested Development,4,1,11018.71,5693
40,Arrested Development,4,2,10881.82,5985
40,Arrested Development,4,3,11192.57,6529
40,Arrested Development,4,4,12112.73,6662
40,Arrested Development,4,5,11902.5,6348
40,Arrested Development,4,6,9580.59,5429
40,Arrested Development,4,7,11103.64,6107
40,Arrested Development,4,8,10535.56,4741
40,Arrested Development,4,9,11147.14,5202
40,Arrested Development,4,10,12428.0,6214
40,Arrested Development,4,11,10775.56,4849
40,Arrested Development,4,12,11740.0,5870
40,Arrested Development,4,13,9514.29,5550
40,Arrested Development,4,14,11708.33,7025
40,Arrested Development,4,15,10760.0,5918
40,Arrested Development,5,1,10545.6,4394
40,Arrested Development,5,2,11220.0,4862
40,Arrested Development,5,3,10756.8,4482
40,Arrested Development,5,4,11448.89,5152
40,Arrested Development,5,5,9784.62,4240
40,Arrested Development,5,6,10852.26,5607
40,Arrested Development,5,7,11093.79,5362
40,Arrested Development,5,8,10770.86,6283
41,Apocalypse: La 2ème guerre mondiale,1,1,5825.33,4369
41,Apocalypse: La 2ème guerre mondiale,1,2,5061.33,3796
41,Apocalypse: La 2ème guerre mondiale,1,3,5557.33,4168
41,Apocalypse: La 2ème guerre mondiale,1,4,5870.67,4403
41,Apocalypse: La 2ème guerre mondiale,1,5,6001.33,4501
41,Apocalypse: La 2ème guerre mondiale,1,6,6361.4,4559
42,Seinfeld,1,1,9062.73,3323
42,Seinfeld,1,2,8260.91,3029
42,Seinfeld,1,3,8280.0,3036
42,Seinfeld,1,4,9136.36,3350
42,Seinfeld,1,5,8569.09,3142
42,Seinfeld,2,1,10530.0,3861
42,Seinfeld,2,2,9747.27,3574
42,Seinfeld,2,3,8337.27,3057
42,Seinfeld,2,4,10265.45,3764
42,Seinfeld,2,5,10017.27,3673
42,Seinfeld,2,6,9548.18,3501
42,Seinfeld,2,7,9057.27,3321
42,Seinfeld,2,8,8140.91,2985
42,Seinfeld,2,9,8500.91,3117
42,Seinfeld,2,10,9496.36,3482
42,Seinfeld,2,11,8694.55,3188
42,Seinfeld,2,12,8814.55,3232
42,Seinfeld,3,1,8340.0,2780
42,Seinfeld,3,2,8475.0,2825
42,Seinfeld,3,3,9642.0,3214
42,Seinfeld,3,4,8880.0,2960
42,Seinfeld,3,5,8964.0,2988
42,Seinfeld,3,6,9720.0,3240
42,Seinfeld,3,7,8062.86,2822
42,Seinfeld,3,8,8154.29,2854
42,Seinfeld,3,9,9102.0,3034
42,Seinfeld,3,10,10265.71,3593
42,Seinfeld,3,11,8823.0,2941
42,Seinfeld,3,12,7411.43,2594
42,Seinfeld,3,13,10831.43,3791
42,Seinfeld,3,14,8762.73,3213
42,Seinfeld,3,15,9551.43,3343
42,Seinfeld,3,16,8802.86,3081
42,Seinfeld,3,17,9071.43,3175
42,Seinfeld,3,18,4299.07,3081
42,Seinfeld,3,19,9651.43,3378
42,Seinfeld,3,20,8862.86,3102
42,Seinfeld,3,21,9248.57,3237
42,Seinfeld,3,22,8642.86,3025
42,Seinfeld,4,1,8893.64,3261
42,Seinfeld,4,2,8686.36,3185
42,Seinfeld,4,3,9399.13,3603
42,Seinfeld,4,4,4451.74,3413
42,Seinfeld,4,5,9087.27,3332
42,Seinfeld,4,6,9212.73,3378
42,Seinfeld,4,7,8910.0,3267
42,Seinfeld,4,8,8470.43,3247
42,Seinfeld,4,9,9060.0,3322
42,Seinfeld,4,10,9758.18,3578
42,Seinfeld,4,11,7948.7,3047
42,Seinfeld,4,12,8460.0,3102
42,Seinfeld,4,13,8839.09,3241
42,Seinfeld,4,14,9422.73,3455
42,Seinfeld,4,15,9488.57,3321
42,Seinfeld,4,16,8481.82,3110
42,Seinfeld,4,17,8836.36,3240
42,Seinfeld,4,18,8900.0,3115
42,Seinfeld,4,19,7860.0,2882
42,Seinfeld,4,20,9008.18,3303
42,Seinfeld,4,21,7993.64,2931
42,Seinfeld,4,22,7731.82,2835
42,Seinfeld,4,23,8672.73,3180
42,Seinfeld,4,24,3776.0,2832
42,Seinfeld,5,1,8146.36,2987
42,Seinfeld,5,2,7933.64,2909
42,Seinfeld,5,3,8075.45,2961
42,Seinfeld,5,4,8689.09,3186
42,Seinfeld,5,5,9114.55,3342
42,Seinfeld,5,6,8896.36,3262
42,Seinfeld,5,7,8435.45,3093
42,Seinfeld,5,8,7175.45,2631
42,Seinfeld,5,9,8511.82,3121
42,Seinfeld,5,10,8124.55,2979
42,Seinfeld,5,11,7240.91,2655
42,Seinfeld,5,12,8498.18,3116
42,Seinfeld,5,13,8465.45,3104
42,Seinfeld,5,14,9160.91,3359
42,Seinfeld,5,15,7300.91,2677
42,Seinfeld,5,16,8410.91,3084
42,Seinfeld,5,17,8536.36,3130
42,Seinfeld,5,18,9306.0,3102
42,Seinfeld,5,19,4680.0,3198
42,Seinfeld,5,20,9248.57,3237
42,Seinfeld,5,21,7887.27,2892
42,Seinfeld,5,22,8610.0,3157
42,Seinfeld,6,1,8042.73,2949
42,Seinfeld,6,2,8577.27,3145
42,Seinfeld,6,3,8315.45,3049
42,Seinfeld,6,4,8203.64,3008
42,Seinfeld,6,5,8007.27,2936
42,Seinfeld,6,6,7546.36,2767
42,Seinfeld,6,7,8432.73,3092
42,Seinfeld,6,8,9562.86,3347
42,Seinfeld,6,9,9313.64,3415
42,Seinfeld,6,10,8034.55,2946
42,Seinfeld,6,11,8741.74,3351
42,Seinfeld,6,12,8975.45,3291
42,Seinfeld,6,13,9111.82,3341
42,Seinfeld,6,14,8540.0,2989
42,Seinfeld,6,15,3801.82,2788
42,Seinfeld,6,16,7820.87,2998
42,Seinfeld,6,17,9103.64,3338
42,Seinfeld,6,18,7990.91,2930
42,Seinfeld,6,19,7338.26,2813
42,Seinfeld,6,20,7906.36,2899
42,Seinfeld,6,21,8462.73,3103
42,Seinfeld,6,22,8787.27,3222
42,Seinfeld,6,23,8203.64,3008
42,Seinfeld,6,24,7356.52,2820
42,Seinfeld,7,1,7637.14,2673
42,Seinfeld,7,2,9385.71,3285
42,Seinfeld,7,3,9340.0,3269
42,Seinfeld,7,4,9782.86,3424
42,Seinfeld,7,5,8614.29,3015
42,Seinfeld,7,6,9077.14,3177
42,Seinfeld,7,7,8834.29,3092
42,Seinfeld,7,8,8208.57,2873
42,Seinfeld,7,9,9248.57,3237
42,Seinfeld,7,10,8934.29,3127
42,Seinfeld,7,11,9129.0,3043
42,Seinfeld,7,12,9885.71,3460
42,Seinfeld,7,13,9748.57,3412
42,Seinfeld,7,14,9051.43,3168
42,Seinfeld,7,15,3490.24,2385
42,Seinfeld,7,16,9857.14,3450
42,Seinfeld,7,17,8314.29,2910
42,Seinfeld,7,18,8217.14,2876
42,Seinfeld,7,19,9117.14,3191
42,Seinfeld,7,20,9208.57,3223
42,Seinfeld,7,21,8610.0,2870
42,Seinfeld,7,22,3689.23,2398
42,Seinfeld,7,23,7971.43,2790
42,Seinfeld,7,24,7660.91,2809
42,Seinfeld,8,1,7494.55,2748
42,Seinfeld,8,2,7448.18,2731
42,Seinfeld,8,3,6900.0,2645
42,Seinfeld,8,4,8318.18,3050
42,Seinfeld,8,5,7971.82,2923
42,Seinfeld,8,6,7546.36,2767
42,Seinfeld,8,7,8135.45,2983
42,Seinfeld,8,8,7620.0,2794
42,Seinfeld,8,9,7750.91,2842
42,Seinfeld,8,10,7860.0,2882
42,Seinfeld,8,11,7851.82,2879
42,Seinfeld,8,12,7137.39,2736
42,Seinfeld,8,13,8435.45,3093
42,Seinfeld,8,14,8500.91,3117
42,Seinfeld,8,15,7576.36,2778
42,Seinfeld,8,16,7303.64,2678
42,Seinfeld,8,17,8165.45,2994
42,Seinfeld,8,18,8151.82,2989
42,Seinfeld,8,19,7209.23,3124
42,Seinfeld,8,20,8130.0,2981
42,Seinfeld,8,21,8732.73,3202
42,Seinfeld,8,22,7843.64,2876
42,Seinfeld,9,1,7399.09,2713
42,Seinfeld,9,2,7870.91,2886
42,Seinfeld,9,3,8222.73,3015
42,Seinfeld,9,4,7990.91,2930
42,Seinfeld,9,5,8255.45,3027
42,Seinfeld,9,6,7502.73,2751
42,Seinfeld,9,7,8522.61,3267
42,Seinfeld,9,8,7528.7,2886
42,Seinfeld,9,9,8620.91,3161
42,Seinfeld,9,10,8558.18,3138
42,Seinfeld,9,11,9111.82,3341
42,Seinfeld,9,12,8056.36,2954
42,Seinfeld,9,13,8340.0,3197
42,Seinfeld,9,14,7406.09,2839
42,Seinfeld,9,15,7630.91,2798
42,Seinfeld,9,16,7756.36,2844
42,Seinfeld,9,17,7542.86,2640
42,Seinfeld,9,18,7920.0,2772
42,Seinfeld,9,19,7944.55,2913
42,Seinfeld,9,20,7884.55,2891
42,Seinfeld,9,21,6621.0,2207
42,Seinfeld,9,22,2997.21,2148
42,Seinfeld,9,23,9080.0,4086
42,Seinfeld,9,24,3553.09,3257
43,Only Fools and Horses....,1,1,9219.31,4456
43,Only Fools and Horses....,1,2,9186.21,4440
43,Only Fools and Horses....,1,3,8948.57,4176
43,Only Fools and Horses....,1,4,8977.24,4339
43,Only Fools and Horses....,1,5,9205.71,4296
43,Only Fools and Horses....,1,6,8830.34,4268
43,Only Fools and Horses....,1,7,8383.12,4471
43,Only Fools and Horses....,2,1,9226.67,4152
43,Only Fools and Horses....,2,2,8374.29,3908
43,Only Fools and Horses....,2,3,7920.0,3828
43,Only Fools and Horses....,2,4,8625.0,4025
43,Only Fools and Horses....,2,5,8346.67,3756
43,Only Fools and Horses....,2,6,8434.29,3936
43,Only Fools and Horses....,2,7,8524.44,3836
43,Only Fools and Horses....,2,8,6786.67,3054
43,Only Fools and Horses....,3,1,10131.43,4728
43,Only Fools and Horses....,3,2,8466.21,4092
43,Only Fools and Horses....,3,3,9385.38,4067
43,Only Fools and Horses....,3,4,8140.71,3799
43,Only Fools and Horses....,3,5,8290.71,3869
43,Only Fools and Horses....,3,6,9152.14,4271
43,Only Fools and Horses....,3,7,8560.71,3995
43,Only Fools and Horses....,3,8,8384.44,3773
43,Only Fools and Horses....,4,1,8561.38,4138
43,Only Fools and Horses....,4,2,8359.29,3901
43,Only Fools and Horses....,4,3,8940.0,4172
43,Only Fools and Horses....,4,4,7740.0,3483
43,Only Fools and Horses....,4,5,8257.24,3991
43,Only Fools and Horses....,4,6,10465.71,4884
43,Only Fools and Horses....,4,7,9006.43,4203
43,Only Fools and Horses....,5,1,8738.57,4078
43,Only Fools and Horses....,5,2,7956.43,3713
43,Only Fools and Horses....,5,3,8637.78,3887
43,Only Fools and Horses....,5,4,9468.89,4261
43,Only Fools and Horses....,5,5,10247.14,4782
43,Only Fools and Horses....,5,6,10071.43,4700
43,Only Fools and Horses....,5,7,8545.42,8403
43,Only Fools and Horses....,6,1,8180.87,6272
43,Only Fools and Horses....,6,2,9403.04,7209
43,Only Fools and Horses....,6,3,9330.0,7464
43,Only Fools and Horses....,6,4,9115.0,7292
43,Only Fools and Horses....,6,5,8926.91,8183
43,Only Fools and Horses....,6,6,8005.0,6404
43,Only Fools and Horses....,6,7,8156.92,10604
43,Only Fools and Horses....,6,8,7885.0,9462
43,Only Fools and Horses....,7,1,8952.5,7162
43,Only Fools and Horses....,7,2,7678.75,6143
43,Only Fools and Horses....,7,3,8100.0,6480
43,Only Fools and Horses....,7,4,9326.81,7306
43,Only Fools and Horses....,7,5,8804.68,6897
43,Only Fools and Horses....,7,6,8193.19,6418
43,Only Fools and Horses....,7,7,7334.17,8801
43,Only Fools and Horses....,7,8,6148.62,6661
43,Only Fools and Horses....,7,9,6384.38,6810
43,Only Fools and Horses....,7,10,7178.78,9811
43,Only Fools and Horses....,8,1,7445.26,7073
43,Only Fools and Horses....,8,2,8138.95,7732
43,Only Fools and Horses....,8,3,6786.32,6447
43,Only Fools and Horses....,9,1,6842.57,7983
43,Only Fools and Horses....,9,2,5989.32,7287
43,Only Fools and Horses....,9,3,6521.41,7717
44,Over the Garden Wall,1,1,7536.0,1256
44,Over the Garden Wall,1,2,8520.0,1562
44,Over the Garden Wall,1,3,7614.55,1396
44,Over the Garden Wall,1,4,8912.73,1634
44,Over the Garden Wall,1,5,9436.36,1730
44,Over the Garden Wall,1,6,6970.91,1278
44,Over the Garden Wall,1,7,8040.0,1474
44,Over the Garden Wall,1,8,6212.73,1139
44,Over the Garden Wall,1,9,8258.18,1514
44,Over the Garden Wall,1,10,6392.73,1172
45,Twin Peaks,1,1,4698.91,7205
45,Twin Peaks,1,2,5734.09,4205
45,Twin Peaks,1,3,3790.21,2969
45,Twin Peaks,1,4,5657.33,4243
45,Twin Peaks,1,5,6721.33,5041
45,Twin Peaks,1,6,5564.0,4173
45,Twin Peaks,1,7,4734.67,3551
45,Twin Peaks,1,8,4614.67,3461
45,Twin Peaks,2,1,4374.78,6708
45,Twin Peaks,2,2,4009.33,3007
45,Twin Peaks,2,3,5782.67,4337
45,Twin Peaks,2,4,4701.33,3526
45,Twin Peaks,2,5,4183.04,3207
45,Twin Peaks,2,6,5259.13,4032
45,Twin Peaks,2,7,3324.0,2493
45,Twin Peaks,2,8,4841.74,3712
45,Twin Peaks,2,9,4801.33,3601
45,Twin Peaks,2,10,5413.04,4150
45,Twin Peaks,2,11,5225.22,4006
45,Twin Peaks,2,12,5272.0,3954
45,Twin Peaks,2,13,4785.33,3589
45,Twin Peaks,2,14,4258.67,3194
45,Twin Peaks,2,15,5421.33,4066
45,Twin Peaks,2,16,5305.33,3979
45,Twin Peaks,2,17,5108.37,3661
45,Twin Peaks,2,18,5025.33,3769
45,Twin Peaks,2,19,5648.0,4236
45,Twin Peaks,2,20,5170.91,3792
45,Twin Peaks,2,21,5122.67,3842
45,Twin Peaks,2,22,1842.86,1505
46,House of Cards,1,1,6490.19,5733
46,House of Cards,1,2,7626.67,5720
46,House of Cards,1,3,8474.35,6497
46,House of Cards,1,4,7413.33,5560
46,House of Cards,1,5,7075.1,5778
46,House of Cards,1,6,7752.77,6073
46,House of Cards,1,7,6992.4,5827
46,House of Cards,1,8,6474.55,4748
46,House of Cards,1,9,9658.75,7727
46,House of Cards,1,10,6137.14,5012
46,House of Cards,1,11,5371.76,4566
46,House of Cards,1,12,7661.63,6257
46,House of Cards,1,13,7244.0,5433
46,House of Cards,2,1,7077.39,5426
46,House of Cards,2,2,7845.33,5884
46,House of Cards,2,3,7405.0,5924
46,House of Cards,2,4,8526.67,6395
46,House of Cards,2,5,8013.91,6144
46,House of Cards,2,6,8249.39,6737
46,House of Cards,2,7,7937.33,5953
46,House of Cards,2,8,7775.45,5702
46,House of Cards,2,9,7646.09,5862
46,House of Cards,2,10,8263.75,6611
46,House of Cards,2,11,7456.8,6214
46,House of Cards,2,12,9139.09,6702
46,House of Cards,2,13,7081.09,6491
46,House of Cards,3,1,5961.43,5564
46,House of Cards,3,2,7466.54,6471
46,House of Cards,3,3,6553.85,5680
46,House of Cards,3,4,7654.67,5741
46,House of Cards,3,5,8005.71,6538
46,House of Cards,3,6,7036.47,5981
46,House of Cards,3,7,5466.0,4555
46,House of Cards,3,8,8395.61,5737
46,House of Cards,3,9,6417.55,5241
46,House of Cards,3,10,6712.22,6041
46,House of Cards,3,11,8317.96,6793
46,House of Cards,3,12,7309.57,5604
46,House of Cards,3,13,3938.18,3610
46,House of Cards,4,1,6181.3,4739
46,House of Cards,4,2,6970.77,4531
46,House of Cards,4,3,6565.88,5581
46,House of Cards,4,4,7383.0,4922
46,House of Cards,4,5,5965.33,4474
46,House of Cards,4,6,5686.67,4265
46,House of Cards,4,7,7932.24,6478
46,House of Cards,4,8,7258.6,5202
46,House of Cards,4,9,8944.19,6410
46,House of Cards,4,10,5754.44,5179
46,House of Cards,4,11,6559.15,5138
46,House of Cards,4,12,8365.12,5995
46,House of Cards,4,13,6711.92,5817
46,House of Cards,5,1,6032.31,5228
46,House of Cards,5,2,6748.16,5511
46,House of Cards,5,3,6729.8,5496
46,House of Cards,5,4,6964.39,4759
46,House of Cards,5,5,7040.43,5515
46,House of Cards,5,6,6618.46,5736
46,House of Cards,5,7,6316.0,4737
46,House of Cards,5,8,6768.57,4738
46,House of Cards,5,9,6082.35,5170
46,House of Cards,5,10,6780.0,5763
46,House of Cards,5,11,5979.57,4684
46,House of Cards,5,12,7071.76,6011
46,House of Cards,5,13,6117.74,5404
46,House of Cards,6,1,5673.06,4633
46,House of Cards,6,2,6928.16,5658
46,House of Cards,6,3,6120.0,4998
46,House of Cards,6,4,6341.63,5179
46,House of Cards,6,5,5868.0,5379
46,House of Cards,6,6,5949.06,5255
46,House of Cards,6,7,5975.09,5278
46,House of Cards,6,8,5725.88,4867
47,Gravity Falls,1,1,6660.0,2331
47,Gravity Falls,1,2,7288.57,2551
47,Gravity Falls,1,3,7231.43,2531
47,Gravity Falls,1,4,7876.36,2888
47,Gravity Falls,1,5,6864.0,2288
47,Gravity Falls,1,6,7170.0,2629
47,Gravity Falls,1,7,6518.18,2390
47,Gravity Falls,1,8,7631.43,2671
47,Gravity Falls,1,9,7140.0,2618
47,Gravity Falls,1,10,7369.09,2702
47,Gravity Falls,1,11,6886.36,2525
47,Gravity Falls,1,12,6621.82,2428
47,Gravity Falls,1,13,8197.14,2869
47,Gravity Falls,1,14,7720.91,2831
47,Gravity Falls,1,15,7217.14,2526
47,Gravity Falls,1,16,7954.29,2784
47,Gravity Falls,1,17,9337.14,3268
47,Gravity Falls,1,18,7230.0,2651
47,Gravity Falls,1,19,7819.09,2867
47,Gravity Falls,1,20,7293.91,2796
47,Gravity Falls,2,1,7947.27,2914
47,Gravity Falls,2,2,6872.73,2520
47,Gravity Falls,2,3,6668.18,2445
47,Gravity Falls,2,4,7710.0,2827
47,Gravity Falls,2,5,7750.91,2842
47,Gravity Falls,2,6,7167.27,2628
47,Gravity Falls,2,7,8007.27,2936
47,Gravity Falls,2,8,7707.27,2826
47,Gravity Falls,2,9,8266.36,3031
47,Gravity Falls,2,10,7306.36,2679
47,Gravity Falls,2,11,8956.55,4329
47,Gravity Falls,2,12,7832.73,2872
47,Gravity Falls,2,13,8743.64,3206
47,Gravity Falls,2,14,8462.73,3103
47,Gravity Falls,2,15,7903.64,2898
47,Gravity Falls,2,16,7933.64,2909
47,Gravity Falls,2,17,7312.17,2803
47,Gravity Falls,2,18,7723.64,2832
47,Gravity Falls,2,19,7385.71,5170
48,Westworld,1,1,4393.64,4833
48,Westworld,1,2,4350.53,4133
48,Westworld,1,3,4568.28,4416
48,Westworld,1,4,4904.21,4659
48,Westworld,1,5,4599.64,4293
48,Westworld,1,6,4194.55,3845
48,Westworld,1,7,4967.14,4636
48,Westworld,1,8,4300.0,4085
48,Westworld,1,9,3371.46,5001
48,Westworld,1,10,4566.55,4186
48,Westworld,2,1,3083.82,3495
48,Westworld,2,2,3815.36,3561
48,Westworld,2,3,3198.21,2985
48,Westworld,2,4,3037.39,3493
48,Westworld,2,5,2080.0,1976
48,Westworld,2,6,2514.64,2347
48,Westworld,2,7,3972.63,3774
48,Westworld,2,8,1208.57,1128
48,Westworld,2,9,3923.57,3662
48,Westworld,2,10,3117.3,4624
49,Narcos,1,1,6490.91,5950
49,Narcos,1,2,5157.33,3868
49,Narcos,1,3,6565.33,4924
49,Narcos,1,4,7460.0,5222
49,Narcos,1,5,5473.58,4835
49,Narcos,1,6,5093.75,4075
49,Narcos,1,7,5288.57,4319
49,Narcos,1,8,5632.65,4600
49,Narcos,1,9,5253.06,4290
49,Narcos,1,10,5026.05,3602
49,Narcos,2,1,2383.53,2026
49,Narcos,2,2,2918.67,2189
49,Narcos,2,3,2284.0,1713
49,Narcos,2,4,3871.64,3549
49,Narcos,2,5,5030.4,4192
49,Narcos,2,6,1663.85,1442
49,Narcos,2,7,4556.67,4101
49,Narcos,2,8,4783.85,4146
49,Narcos,2,9,4193.45,3844
49,Narcos,2,10,3782.35,3215
49,Narcos,3,1,4733.21,4181
49,Narcos,3,2,4945.0,3956
49,Narcos,3,3,6252.41,6044
49,Narcos,3,4,4116.47,3499
49,Narcos,3,5,4613.0,4613
49,Narcos,3,6,5227.5,4879
49,Narcos,3,7,5139.18,4197
49,Narcos,3,8,4198.8,3499
49,Narcos,3,9,4807.83,3686
49,Narcos,3,10,4591.2,3826
50,Freaks and Geeks,1,1,6222.67,4667
50,Freaks and Geeks,1,2,6304.19,4518
50,Freaks and Geeks,1,3,6431.16,4609
50,Freaks and Geeks,1,4,7194.42,5156
50,Freaks and Geeks,1,5,6867.91,4922
50,Freaks and Geeks,1,6,6330.7,4537
50,Freaks and Geeks,1,7,7614.42,5457
50,Freaks and Geeks,1,8,6295.81,4512
50,Freaks and Geeks,1,9,7251.63,5197
50,Freaks and Geeks,1,10,6876.28,4928
50,Freaks and Geeks,1,11,7484.65,5364
50,Freaks and Geeks,1,12,7235.71,5065
50,Freaks and Geeks,1,13,7364.65,5278
50,Freaks and Geeks,1,14,6979.53,5002
50,Freaks and Geeks,1,15,7406.51,5308
50,Freaks and Geeks,1,16,6486.98,4649
50,Freaks and Geeks,1,17,6802.33,4875
50,Freaks and Geeks,1,18,7227.91,5180
